TF-IDF_Latest_TextBody,9,0.6882224034170472,78432,77982,0.5014384901607273,0.17069550970009262,0.6386939138160818,            0.26939364413131467,1.7,1.82,1.57,0.5840048605739094,0.18934273420295222
TF-IDF_Latest_TextBody,0,0.6927573958581145,28779,61261,0.3196246112838738,0.25406496325349376,0.8892047978676144,            0.39520993553355116,1.33,1.17,1.13,0.5285230602875349,0.26934137711655076
TF-IDF_Latest_TextBody,1,0.692261914299293,28979,61061,0.32184584629053753,0.25555766913955996,0.8952465570857396,            0.3976125881714596,1.61,1.37,1.28,0.547356827375141,0.2873978166659657
TF-IDF_Latest_TextBody,2,0.6918021531944926,29619,60421,0.3289537983118614,0.2571271157123272,0.8915148822745447,            0.399136807979554,1.68,1.49,1.37,0.5590823756827099,0.2985313998344464
TF-IDF_Latest_TextBody,3,0.6913532807745717,31097,58943,0.34536872501110616,0.25949592701635793,0.8731674811195025,            0.4000895646952256,1.68,1.56,1.43,0.5659248514719719,0.3040856271374992
TF-IDF_Latest_TextBody,4,0.6909297337247566,33231,56809,0.36906930253220793,0.2623900242466228,0.8413149711239449,            0.40002112266990547,1.64,1.58,1.45,0.5708357964931656,0.30758105566180327
TF-IDF_Latest_TextBody,5,0.6905296258628368,34720,55320,0.3856063971568192,0.26517320354995705,0.8229675699689027,            0.40110425462812604,1.61,1.6,1.47,0.574292791403304,0.30982160674567727
TF-IDF_Latest_TextBody,6,0.6901517627252773,36662,53378,0.40717458907152376,0.2687027934300444,0.7965348733896046,            0.40184674690154415,1.6,1.63,1.47,0.5769132701309249,0.3115084295877541
TF-IDF_Latest_TextBody,7,0.6898083983158524,38410,51630,0.42658818302976453,0.272507109152839,0.7748111950244336,            0.40320417976696876,1.58,1.65,1.48,0.5789515175413096,0.3126534675156919
TF-IDF_Latest_TextBody,8,0.6894569298760458,39790,50250,0.4419147045757441,0.27526087238317454,0.7546868058640605,            0.40339087692636477,1.59,1.65,1.47,0.5806326750280886,0.31354455487693866
TF-IDF_Latest_TextBody,9,0.6891298869794066,41286,48754,0.45852954242558863,0.2787482295811695,0.7344291426032874,            0.4041164535921192,1.58,1.66,1.48,0.5820327582989097,0.31433603481722905
